Experience_in_Months,Attrition_Status,Gender,Employee_Age,Employee_Industry,Employee_Profession,Source_of_Hire,Coach,Head_Supervisor_Gender,Wage_Color,Way_to_Work,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness
140.2217659,0,m,27,Retail,BusinessDevelopment,EmployeeRecommendation,no,m,white,car,3.8,6.2,4.1,7.9,5.2
26.57905544,1,f,28,Banking,HR,JobSiteVacantPosition,no,f,white,foot,3.8,9.1,6.4,4.8,6.7
25.52772074,1,f,27,Consulting,Sales,Recommendation,supervisor,m,grey,bus,7,4.8,4.9,5.6,6.7
5.125256674,0,m,23,Consulting,HR,JobSite,supervisor,m,white,bus,4.6,6.2,4.9,6.3,8.3
40.11498973,0,m,41,IT,IT,FriendsWithEmployer,no,m,white,car,1.4,6.9,9.5,6.3,1.3
32.32854209,0,m,49,PowerGeneration,IT,FriendsWithEmployer,no,m,grey,car,3,3.4,8.7,5.6,3.7
1.708418891,0,m,30,IT,IT,FriendsWithEmployer,supervisor,m,white,bus,6.2,4.8,7.2,4.8,3.7
50.29979466,0,f,21,Banking,HR,JobSiteVacantPosition,supervisor,f,grey,bus,4.6,6.9,7.2,7.1,1.3
70.50513347,1,f,24,Manufacturing,HR,EmployeeRecommendation,no,f,white,bus,7.8,5.5,7.2,5.6,3.7
14.58726899,1,f,34,Retail,HR,JobSiteVacantPosition,supervisor,m,white,car,3.8,4.8,6.4,7.9,6.7
37.15811088,1,m,38,Retail,HR,Recommendation,no,f,white,bus,7,3.4,5.7,8.7,5.2
27.33470226,0,f,32,Etc,Sales,JobSite,no,m,white,bus,7.8,5.5,2.6,4,7.5
32.85420945,1,f,58,Retail,Accounting,JobSiteVacantPosition,no,m,white,bus,5.4,4.8,6.4,4.8,6
5.453798768,0,m,29,PowerGeneration,HR,FriendsWithEmployer,no,f,white,bus,7,5.5,8,5.6,8.3
79.54004107,0,m,23,IT,IT,JobSiteVacantPosition,supervisor,m,white,car,4.6,5.5,8.7,4.8,4.4
12.64887064,0,f,36,IT,HR,FriendRecommendation,yes,m,white,bus,4.6,6.9,4.9,5.6,6
20.30390144,0,f,45,State,HR,Recommendation,no,f,grey,bus,6.2,6.2,3.3,6.3,8.3
20.30390144,0,f,45,State,HR,Recommendation,no,f,grey,bus,4.6,4.8,4.1,7.9,9
10.48049281,1,f,28,Consulting,HR,JobSiteVacantPosition,supervisor,m,white,bus,7,4.1,3.3,4.8,6.7
11.03901437,1,f,37,Mining,HR,Recommendation,no,m,white,bus,4.6,4.8,8,5.6,8.3
128.1314168,0,f,32,Building,HR,RecruitingAgency,no,m,white,bus,7.8,6.9,4.1,3.3,7.5
5.585215606,0,m,37,IT,IT,Recommendation,supervisor,m,white,bus,6.2,6.9,4.1,4,8.3
61.07597536,0,m,29,IT,IT,Recommendation,no,m,white,bus,1,5.5,10,7.1,2.9
110.0287474,0,f,25,Retail,HR,JobSiteVacantPosition,supervisor,m,white,car,6.2,3.4,6.4,6.3,7.5
52.27104723,0,m,27,Retail,IT,RecruitingAgency,no,m,white,bus,3.8,6.2,4.1,9.4,6.7
5.650924025,0,f,42,IT,IT,RecruitingAgency,no,m,white,foot,1.4,7.6,8.7,4.8,5.2
22.66940452,1,m,32,IT,IT,JobSite,no,m,white,car,1.4,7.6,9.5,6.3,5.2
6.275154004,0,m,28,Banking,IT,Recommendation,yes,m,white,bus,2.2,7.6,5.7,5.6,2.9
10.61190965,0,m,40,State,Finance,Recommendation,no,f,white,car,4.6,7.6,5.7,6.3,7.5
23.81930185,1,m,22,Building,Consulting,FriendsWithEmployer,yes,m,white,bus,7,4.8,2.6,7.1,6.7
50.89117043,1,m,34,IT,IT,EmployeeRecommendation,no,f,white,car,3.8,3.4,5.7,7.9,6.7
38.53798768,0,m,40,IT,IT,JobSite,no,m,white,car,3.8,6.2,8.7,6.3,4.4
16.62422998,0,m,24,IT,IT,JobSite,yes,m,white,bus,5.4,4.8,6.4,5.6,3.7
28.02464066,0,m,34,IT,IT,EmployeeRecommendation,no,m,white,foot,6.2,1.2,7.2,6.3,9
31.50718686,0,m,29,IT,IT,JobSiteVacantPosition,no,m,white,bus,3.8,2.6,6.4,7.9,8.3
5.158110883,0,m,40,Consulting,IT,FriendsWithEmployer,no,m,white,foot,3.8,4.1,7.2,8.7,6.7
4.928131417,0,f,23,IT,HR,Recommendation,yes,m,white,bus,5.4,4.8,5.7,7.1,6.7
12.68172485,1,f,36,PowerGeneration,HR,JobSiteVacantPosition,supervisor,m,white,bus,6.2,5.5,5.7,5.6,6.7
40.87063655,1,m,35,IT,IT,EmployeeRecommendation,yes,m,white,car,6.2,7.6,4.1,6.3,6.7
36.59958932,0,m,24,IT,IT,JobSite,yes,m,white,car,5.4,1.9,6.4,9.4,6
103.7207392,0,f,34,Retail,Accounting,Recommendation,no,f,white,car,4.6,3.4,8,5.6,5.2
9.199178645,1,m,44,IT,Engineer,JobSite,no,m,white,bus,7,7.6,6.4,6.3,6
16.78850103,0,f,29,Banking,HR,FriendsWithEmployer,supervisor,f,white,bus,3.8,7.6,8,6.3,4.4
34.29979466,0,m,34,Manufacturing,HR,EmployeeRecommendation,supervisor,f,white,bus,7.8,4.8,7.2,6.3,7.5
16.85420945,0,m,28,IT,IT,JobSite,supervisor,m,white,bus,4.6,4.8,5.7,6.3,4.4
16.62422998,0,f,23,Retail,HR,JobSiteVacantPosition,no,f,white,bus,3,4.8,6.4,5.6,3.7
42.61190965,0,f,37,Transportation,HR,JobSiteVacantPosition,no,m,white,bus,4.6,6.2,8,4.8,6
16.65708419,0,m,29,Mining,HR,JobSite,no,f,white,foot,2.2,7.6,6.4,9.4,6
16.65708419,0,m,29,Mining,HR,JobSite,no,f,white,foot,2.2,5.5,7.2,7.1,6.7
82.7926078,0,m,23,Retail,Sales,JobSite,supervisor,m,white,bus,6.2,2.6,8.7,4.8,5.2
1.839835729,0,f,32,Retail,HR,JobSiteVacantPosition,no,f,white,bus,4.6,4.1,6.4,5.6,6
73.42915811,0,f,29,Retail,Commercial,FriendsWithEmployer,supervisor,m,white,foot,4.6,4.8,7.2,6.3,2.9
0.394250513,1,m,36,IT,IT,JobSite,no,m,white,foot,3.8,7.6,2.6,7.9,4.4
123.6960986,0,f,32,Manufacturing,HR,FriendsWithEmployer,no,m,grey,car,3.8,9.1,4.9,4.8,6
12.97741273,1,f,26,Consulting,HR,JobSite,supervisor,m,grey,bus,7.8,6.9,4.1,4,4.4
7.819301848,0,f,30,Retail,HR,EmployeeRecommendation,no,m,white,car,5.4,3.4,3.3,8.7,8.3
7.819301848,0,f,30,Retail,HR,EmployeeRecommendation,no,m,white,car,6.2,6.2,7.2,3.3,3.7
155.3675565,0,f,30,RealEstate,Sales,EmployeeRecommendation,supervisor,m,white,foot,5.4,6.9,2.6,5.6,8.3
15.70431211,0,f,24,Mining,HR,Advertising,yes,f,white,bus,5.4,4.1,6.4,6.3,2.1
19.31827515,0,m,28,IT,IT,EmployeeRecommendation,no,m,white,bus,4.6,4.8,7.2,6.3,5.2
20.99383984,0,f,26,Consulting,HR,JobSite,no,m,white,bus,10,4.1,1,7.1,7.5
2.792607803,0,f,41,Manufacturing,HR,FriendsWithEmployer,no,f,white,bus,7,4.8,3.3,5.6,7.5
37.12525667,1,f,38,Manufacturing,HR,RecruitingAgency,supervisor,m,white,car,3,3.4,7.2,5.6,5.2
18.16837782,1,f,24,Consulting,HR,JobSiteVacantPosition,no,f,white,bus,5.4,6.9,7.2,2.5,4.4
11.66324435,0,f,37,Telecom,HR,JobSiteVacantPosition,no,f,white,foot,7,4.1,6.4,5.6,8.3
5.092402464,0,f,47,Manufacturing,HR,FriendRecommendation,no,f,white,car,5.4,7.6,4.9,4.8,6.7
22.70225873,0,f,26,Retail,HR,Recommendation,supervisor,f,white,car,5.4,5.5,4.9,7.9,6.7
3.778234086,0,f,46,Manufacturing,HR,FriendsWithEmployer,no,f,white,bus,3,4.1,6.4,5.6,5.2
3.449691992,0,f,30,IT,HR,JobSite,no,m,white,bus,6.2,7.6,3.3,6.3,7.5
11.03901437,1,f,37,Retail,HR,Recommendation,no,m,white,car,7,6.2,3.3,5.6,9
9.034907598,0,f,30,IT,HR,EmployeeRecommendation,supervisor,m,white,bus,5.4,3.4,3.3,8.7,8.3
9.034907598,0,f,30,IT,HR,EmployeeRecommendation,supervisor,m,white,bus,6.2,6.2,7.2,3.3,3.7
24.83778234,0,f,34,IT,HR,FriendsWithEmployer,no,m,white,bus,5.4,4.1,3.3,7.9,7.5
5.519507187,0,f,23,Retail,HR,JobSiteVacantPosition,supervisor,f,white,bus,4.6,6.9,5.7,4.8,9
32.26283368,1,f,35,Manufacturing,HR,JobSiteVacantPosition,no,m,white,car,5.4,4.1,4.1,7.1,7.5
52.66529774,1,f,42,Manufacturing,HR,JobSite,no,m,white,bus,7.8,5.5,8.7,4.8,6
4.041067762,0,f,41,Manufacturing,HR,FriendsWithEmployer,no,m,white,bus,3,3.4,7.2,5.6,5.2
30.78439425,0,f,41,Agriculture,HR,JobSite,no,m,white,car,7.8,2.6,4.1,6.3,4.4
4.960985626,0,f,42,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,7.8,5.5,2.6,6.3,8.3
4.960985626,0,f,42,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,8.6,5.5,3.3,6.3,7.5
4.960985626,0,f,42,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,7,6.9,4.1,5.6,7.5
39.26078029,1,f,37,Retail,HR,FriendsWithEmployer,no,f,white,car,6.2,6.9,4.1,6.3,8.3
39.26078029,1,f,37,Retail,HR,FriendsWithEmployer,no,f,white,car,3.8,9.1,4.9,5.6,7.5
38.70225873,0,f,33,Retail,HR,EmployeeRecommendation,supervisor,m,white,car,5.4,4.1,6.4,5.6,6.7
2.036960986,1,f,48,PowerGeneration,HR,JobSite,no,f,white,bus,6.2,4.8,5.7,8.7,7.5
105.1663244,0,f,34,Retail,Accounting,Recommendation,no,f,white,car,4.6,3.4,8,5.6,5.2
7.162217659,0,f,23,Consulting,Etc,JobSiteVacantPosition,supervisor,m,white,foot,4.6,7.6,4.9,5.6,5.2
13.10882957,1,f,21,PowerGeneration,HR,JobSiteVacantPosition,supervisor,f,grey,bus,3.8,6.9,8.7,4,6.7
8.410677618,0,m,24,IT,IT,JobSite,no,m,white,bus,3.8,4.1,4.1,8.7,6
3.876796715,0,f,21,IT,HR,Advertising,no,m,white,bus,7,4.8,4.1,5.6,8.3
12.25462012,0,f,38,Consulting,HR,JobSiteVacantPosition,supervisor,f,white,bus,2.2,8.4,7.2,3.3,5.2
37.9137577,0,f,34,Telecom,HR,JobSiteVacantPosition,yes,f,white,bus,3,6.2,8.7,5.6,7.5
32.88706366,0,f,27,Pharma,HR,Recommendation,supervisor,m,white,bus,3,5.5,10,6.3,4.4
3.58110883,0,f,32,Retail,Sales,JobSiteVacantPosition,no,m,white,car,7,4.1,8.7,3.3,1
43.8275154,1,f,27,Etc,HR,JobSiteVacantPosition,supervisor,f,white,bus,5.4,6.2,5.7,5.6,6.7
22.37371663,1,f,31,IT,IT,JobSiteVacantPosition,supervisor,m,white,bus,5.4,5.5,7.2,4.8,5.2
4.073921971,1,f,26,Retail,Sales,EmployeeRecommendation,supervisor,f,grey,bus,5.4,7.6,2.6,4.8,9
12.32032854,0,m,28,IT,IT,FriendsWithEmployer,no,m,white,foot,2.2,5.5,8.7,5.6,6
17.18275154,1,f,24,Retail,HR,JobSiteVacantPosition,supervisor,f,white,bus,6.2,4.8,7.2,4,6.7
49.80698152,0,m,34,Manufacturing,HR,RecruitingAgency,no,m,white,car,5.4,4.1,8,7.1,8.3
49.80698152,0,m,34,Manufacturing,HR,RecruitingAgency,no,m,white,car,3,5.5,7.2,7.9,6
85.48665298,0,f,22,Retail,Commercial,EmployeeRecommendation,no,f,white,bus,7,5.5,6.4,4.8,2.9
30.35728953,0,f,30,Transportation,HR,JobSite,no,m,white,bus,3.8,3.4,7.2,7.9,2.9
78.32443532,0,f,27,Consulting,Consulting,Advertising,no,m,white,bus,6.2,3.4,5.7,4.8,8.3
24.24640657,0,f,30,State,HR,Recommendation,supervisor,f,white,bus,5.4,9.8,3.3,5.6,6.7
24.08213552,1,f,42,Transportation,HR,JobSite,no,m,white,bus,5.4,4.8,4.1,4.8,6
0.689938398,0,f,24,Mining,HR,JobSiteVacantPosition,no,f,white,bus,4.6,7.6,7.2,2.5,3.7
9.429158111,0,m,36,PowerGeneration,HR,Recommendation,no,m,white,bus,7,4.8,4.1,4,4.4
15.01437372,0,f,30,IT,HR,FriendsWithEmployer,no,m,white,car,9.4,4.1,3.3,5.6,7.5
59.40041068,0,f,24,Retail,HR,JobSiteVacantPosition,yes,f,white,bus,8.6,4.1,4.9,7.9,5.2
91.99178645,1,f,39,Banking,HR,EmployeeRecommendation,no,m,white,car,5.4,9.1,3.3,2.5,8.3
11.8275154,0,m,35,State,HR,JobSite,no,f,white,bus,3.8,4.8,7.2,5.6,6.7
19.1211499,0,m,39,Retail,IT,FriendsWithEmployer,supervisor,f,white,car,7.8,3.4,3.3,7.1,6.7
20.89527721,0,m,27,Consulting,HR,JobSiteVacantPosition,supervisor,m,white,bus,3,4.8,6.4,7.1,7.5
81.24845996,0,f,27,Mining,HR,JobSiteVacantPosition,no,m,white,bus,3,5.5,7.2,4.8,6.7
23.03080082,0,f,24,Retail,HR,FriendsWithEmployer,supervisor,f,white,bus,5.4,4.8,4.9,7.1,6.7
23.03080082,0,f,24,Retail,HR,FriendsWithEmployer,supervisor,f,white,bus,4.6,1.9,8,6.3,6
53.48665298,1,m,41,IT,Consulting,JobSite,no,m,white,bus,3.8,3.4,8,7.9,6
55.22792608,0,f,28,IT,HR,JobSite,supervisor,m,white,car,8.6,4.8,1,6.3,8.3
89.00205339,1,m,32,Retail,Commercial,JobSiteVacantPosition,no,m,grey,car,3.8,3.4,8.7,7.9,4.4
4.993839836,0,f,31,Manufacturing,HR,JobSiteVacantPosition,no,f,white,bus,7.8,5.5,3.3,5.6,8.3
9.790554415,1,f,41,Retail,HR,JobSite,no,f,white,bus,3,6.9,6.4,4.8,6
9.790554415,1,f,41,Retail,HR,JobSite,no,f,white,bus,2.2,6.9,8,6.3,3.7
9.790554415,1,f,41,Retail,HR,JobSite,no,f,white,bus,3,6.9,7.2,4.8,5.2
11.26899384,0,f,43,Manufacturing,HR,Recommendation,no,m,white,car,5.4,4.8,5.7,6.3,6.7
58.80903491,1,f,32,Transportation,PR,EmployeeRecommendation,no,f,white,car,4.6,2.6,6.4,4.8,4.4
24.27926078,0,m,45,Manufacturing,HR,JobSite,no,m,white,car,6.2,3.4,7.2,6.3,3.7
24.27926078,0,m,45,Manufacturing,HR,JobSite,no,m,white,car,7,5.5,5.7,6.3,6
73.3963039,0,f,43,IT,HR,JobSite,no,m,white,bus,7.8,6.2,4.1,4,8.3
2.102669405,0,f,38,Retail,HR,JobSite,no,m,grey,car,8.6,5.5,4.1,5.6,6.7
2.102669405,0,f,38,Retail,HR,JobSite,no,m,grey,car,8.6,3.4,4.1,7.1,6
2.102669405,0,f,38,Retail,HR,JobSite,no,m,grey,car,7.8,4.1,4.1,7.1,6.7
8.772073922,0,f,46,Etc,HR,JobSite,no,f,white,bus,6.2,4.8,7.2,5.6,6.7
86.04517454,0,f,35,Etc,HR,RecruitingAgency,no,f,white,car,3,7.6,7.2,4.8,2.9
19.44969199,0,m,38,Manufacturing,HR,FriendRecommendation,no,m,white,foot,6.2,4.1,6.4,6.3,5.2
19.44969199,0,m,38,Manufacturing,HR,FriendRecommendation,no,m,white,foot,8.6,2.6,7.2,4.8,4.4
20.59958932,1,f,26,Manufacturing,HR,EmployeeRecommendation,no,m,white,car,3,4.8,7.2,7.9,5.2
20.59958932,1,f,26,Manufacturing,HR,EmployeeRecommendation,no,m,white,car,3,5.5,5.7,7.1,5.2
7.852156057,0,f,27,Telecom,HR,JobSiteVacantPosition,no,f,white,bus,7,4.8,4.1,4.8,7.5
7.852156057,0,f,27,Telecom,HR,JobSiteVacantPosition,no,f,white,bus,5.4,6.9,8,4.8,6
21.65092402,0,f,43,Building,HR,FriendsWithEmployer,no,m,white,bus,6.2,6.2,4.1,5.6,6.7
20.76386037,0,m,26,Telecom,HR,JobSiteVacantPosition,yes,f,white,bus,3,6.9,4.9,4.8,7.5
33.97125257,0,f,25,Banking,HR,JobSiteVacantPosition,yes,f,white,bus,7,6.2,3.3,3.3,3.7
99.77823409,0,f,26,Transportation,HR,JobSiteVacantPosition,yes,f,white,bus,5.4,2.6,7.2,7.1,5.2
99.77823409,0,f,26,Transportation,HR,JobSiteVacantPosition,yes,f,white,bus,5.4,4.1,8.7,4.8,2.9
60.78028747,0,f,33,PowerGeneration,HR,JobSite,supervisor,f,white,car,7.8,6.2,6.4,7.9,6
60.78028747,0,f,33,PowerGeneration,HR,JobSite,supervisor,f,white,car,3.8,3.4,5.7,8.7,7.5
51.58110883,0,f,38,Manufacturing,HR,EmployeeRecommendation,no,m,white,car,3.8,6.9,4.9,4.8,6
5.585215606,0,f,32,IT,HR,JobSiteVacantPosition,yes,m,white,bus,6.2,3.4,8,3.3,3.7
6.866529774,0,f,45,Etc,HR,JobSite,no,f,white,car,4.6,4.8,8.7,4.8,6
23.9835729,0,m,32,Retail,HR,Recommendation,no,f,white,bus,7.8,2.6,5.7,8.7,5.2
9.691991786,0,f,35,RealEstate,HR,Recommendation,no,m,white,car,7.8,3.4,5.7,4,6
73.29774127,1,f,24,Retail,HR,Recommendation,supervisor,f,white,bus,5.4,8.4,4.1,4.8,6
73.29774127,1,f,24,Retail,HR,Recommendation,supervisor,f,white,bus,7.8,5.5,4.1,4.8,5.2
34.56262834,1,m,31,Retail,BusinessDevelopment,RecruitingAgency,supervisor,m,white,car,9.4,4.8,4.1,7.1,5.2
34.56262834,1,m,31,Retail,BusinessDevelopment,RecruitingAgency,supervisor,m,white,car,7.8,4.8,3.3,7.1,5.2
42.90759754,0,f,24,Banking,HR,JobSiteVacantPosition,supervisor,f,white,bus,6.2,6.2,4.1,4.8,6
70.93223819,0,m,26,Pharma,HR,EmployeeRecommendation,supervisor,f,white,bus,4.6,4.1,5.7,8.7,5.2
5.35523614,0,f,34,Retail,HR,Recommendation,no,f,white,car,6.2,5.5,6.4,7.1,6
43.17043121,0,f,42,Mining,HR,FriendsWithEmployer,no,m,white,bus,4.6,6.2,7.2,6.3,6
11.72895277,0,f,27,PowerGeneration,Finance,JobSiteVacantPosition,supervisor,m,white,bus,6.2,3.4,6.4,7.1,6.7
4.468172485,0,f,35,Manufacturing,HR,FriendsWithEmployer,no,m,white,car,7,4.1,6.4,6.3,6.7
55.12936345,0,f,37,Consulting,HR,FriendsWithEmployer,no,m,white,bus,6.2,6.2,2.6,4.8,8.3
55.12936345,0,f,37,Consulting,HR,FriendsWithEmployer,no,m,white,bus,5.4,7.6,4.9,2.5,6.7
0.887063655,0,f,30,IT,HR,JobSite,no,m,grey,bus,10,3.4,3.3,4,7.5
13.8973306,1,f,27,Retail,HR,JobSiteVacantPosition,no,m,white,car,8.6,4.8,7.2,4,3.7
49.70841889,0,m,26,Mining,HR,Recommendation,supervisor,m,white,car,7,3.4,4.9,7.9,9
7.12936345,0,f,27,IT,HR,Recommendation,no,m,white,bus,7,6.2,4.1,4.8,8.3
2.792607803,1,f,23,Building,HR,FriendsWithEmployer,no,f,white,bus,7,5.5,4.1,5.6,8.3
9.067761807,0,f,54,Etc,HR,FriendsWithEmployer,no,m,white,car,4.6,8.4,5.7,4,4.4
113.8398357,0,f,21,Retail,HR,JobSite,supervisor,f,white,bus,2.2,4.8,8.7,7.9,5.2
113.8398357,0,f,21,Retail,HR,JobSite,supervisor,f,white,bus,3.8,3.4,8.7,7.1,3.7
66.69404517,0,f,32,Telecom,HR,RecruitingAgency,no,m,white,car,7.8,4.8,2.6,8.7,7.5
66.69404517,0,f,32,Telecom,HR,RecruitingAgency,no,m,white,car,8.6,4.1,1.8,8.7,8.3
92.64887064,0,f,25,Manufacturing,HR,JobSiteVacantPosition,supervisor,f,white,foot,4.6,7.6,9.5,2.5,1.3
92.64887064,0,f,25,Manufacturing,HR,JobSiteVacantPosition,supervisor,f,white,foot,5.4,5.5,7.2,5.6,2.9
57.69199179,0,f,28,Retail,HR,JobSiteVacantPosition,no,f,white,car,5.4,5.5,6.4,2.5,4.4
3.811088296,0,f,33,Retail,HR,JobSiteVacantPosition,no,m,white,bus,1.4,6.9,8,6.3,5.2
106.2176591,0,f,23,Retail,HR,Recommendation,no,m,white,bus,5.4,5.5,5.7,4.8,9.8
19.51540041,0,f,31,Retail,HR,JobSite,supervisor,f,white,bus,5.4,7.6,6.4,4.8,6
19.51540041,0,f,31,Retail,HR,JobSite,supervisor,f,white,bus,6.2,6.2,6.4,4,6
15.11293634,1,f,23,Retail,HR,JobSiteVacantPosition,no,f,white,car,7.8,4.8,3.3,6.3,7.5
22.24229979,0,f,46,IT,HR,FriendsWithEmployer,yes,f,white,bus,3,6.9,6.4,5.6,6
22.24229979,0,f,46,IT,HR,FriendsWithEmployer,yes,f,white,bus,7,6.2,5.7,4.8,4.4
26.80903491,1,f,34,Banking,HR,JobSiteVacantPosition,no,f,white,bus,1.4,6.9,8,4,5.2
5.749486653,0,f,26,Retail,Commercial,JobSite,yes,f,white,bus,3.8,4.8,7.2,5.6,4.4
10.11909651,0,f,30,RealEstate,HR,JobSite,no,m,grey,car,7.8,4.8,3.3,5.6,6.7
10.11909651,0,f,30,RealEstate,HR,JobSite,no,m,grey,car,10,4.1,1.8,6.3,8.3
52.00821355,0,f,29,Retail,HR,JobSite,supervisor,f,white,bus,6.2,6.9,8.7,3.3,2.9
105.8234086,0,f,32,IT,HR,EmployeeRecommendation,no,f,white,bus,4.6,7.6,4.1,4.8,6
3.482546201,0,m,37,IT,IT,JobSiteVacantPosition,no,m,white,foot,4.6,6.2,4.9,6.3,4.4
7.523613963,0,f,39,Etc,HR,JobSiteVacantPosition,no,m,white,bus,7,4.8,6.4,5.6,5.2
16.06570842,0,f,50,Building,HR,Recommendation,no,m,white,bus,6.2,6.2,6.4,3.3,6.7
43.26899384,0,f,51,Consulting,HR,JobSite,no,m,white,bus,3.8,7.6,5.7,6.3,5.2
20.89527721,0,f,33,IT,HR,Recommendation,supervisor,f,white,bus,3.8,6.2,6.4,4.8,6.7
1.18275154,0,f,25,Retail,PR,FriendsWithEmployer,supervisor,f,white,bus,7,9.1,1.8,4.8,6
132.8952772,0,f,32,Manufacturing,HR,Recommendation,no,m,white,bus,3.8,5.5,8.7,3.3,3.7
132.8952772,0,f,32,Manufacturing,HR,Recommendation,no,m,white,bus,3,6.9,6.4,3.3,2.9
93.8973306,0,m,23,Manufacturing,IT,JobSiteVacantPosition,no,m,white,bus,5.4,4.8,5.7,6.3,5.2
21.88090349,0,f,38,Manufacturing,HR,JobSiteVacantPosition,no,f,white,foot,7,1.9,9.5,5.6,6
21.88090349,0,f,38,Manufacturing,HR,JobSiteVacantPosition,no,f,white,foot,6.2,2.6,8.7,6.3,6
21.88090349,0,f,38,Manufacturing,HR,JobSiteVacantPosition,no,f,white,foot,5.4,2.6,10,3.3,3.7
21.88090349,0,f,38,Manufacturing,HR,JobSiteVacantPosition,no,f,white,foot,4.6,5.5,10,2.5,5.2
11.92607803,0,f,27,Retail,HR,JobSiteVacantPosition,supervisor,m,grey,bus,7,4.8,6.4,4.8,7.5
3.416837782,1,f,39,Building,HR,RecruitingAgency,no,m,grey,bus,8.6,4.8,3.3,4,6.7
58.94045175,0,f,29,Etc,HR,Recommendation,supervisor,f,white,bus,6.2,7.6,4.1,4,8.3
23.55646817,0,f,31,Consulting,HR,RecruitingAgency,no,m,grey,car,7,6.9,1.8,6.3,10
16.62422998,0,f,32,Banking,HR,Recommendation,no,m,grey,bus,6.2,2.6,2.6,10,7.5
4.501026694,0,m,24,Consulting,HR,JobSiteVacantPosition,supervisor,m,white,bus,6.2,4.8,6.4,7.1,7.5
36.73100616,0,f,24,PowerGeneration,HR,Recommendation,yes,f,white,bus,4.6,6.9,7.2,5.6,4.4
36.73100616,0,f,24,PowerGeneration,HR,Recommendation,yes,f,white,bus,6.2,4.8,4.9,4.8,3.7
72.57494867,0,m,26,IT,IT,JobSiteVacantPosition,supervisor,f,white,bus,4.6,4.1,6.4,4.8,4.4
52.10677618,0,f,30,Retail,Sales,JobSiteVacantPosition,supervisor,f,white,bus,6.2,4.8,5.7,5.6,8.3
13.5687885,1,f,33,Manufacturing,HR,FriendRecommendation,no,m,white,car,6.2,4.8,2.6,5.6,6.7
6.176591376,1,f,34,Retail,HR,JobSiteVacantPosition,no,f,white,bus,3.8,7.6,8.7,4,4.4
60.25462012,1,f,22,Building,HR,Recommendation,supervisor,f,white,car,6.2,7.6,6.4,2.5,4.4
3.482546201,0,f,28,Manufacturing,HR,JobSiteVacantPosition,no,m,white,bus,3.8,6.2,6.4,5.6,3.7
7.852156057,0,f,41,Retail,HR,Recommendation,no,m,white,bus,1.4,4.8,8.7,5.6,2.1
7.852156057,0,f,41,Retail,HR,Recommendation,no,m,white,bus,3,8.4,8,3.3,2.1
1.80698152,1,m,27,Retail,Sales,JobSite,no,m,white,bus,3,4.1,9.5,7.1,5.2
1.445585216,0,f,29,IT,HR,JobSiteVacantPosition,supervisor,m,white,bus,6.2,6.2,4.9,5.6,6
72.67351129,0,f,35,Etc,HR,JobSiteVacantPosition,no,m,white,car,4.6,4.8,8,6.3,4.4
60.94455852,1,f,25,IT,HR,JobSiteVacantPosition,no,m,white,car,5.4,4.8,6.4,6.3,7.5
44.94455852,0,m,33,Retail,HR,JobSiteVacantPosition,supervisor,f,white,bus,2.2,7.6,6.4,4.8,7.5
90.51334702,1,f,22,IT,HR,FriendsWithEmployer,supervisor,f,white,bus,3,5.5,9.5,6.3,3.7
6.439425051,1,m,24,Manufacturing,Marketing,JobSite,supervisor,m,white,car,7.8,5.5,1.8,6.3,6.7
9.330595483,0,f,23,Banking,HR,JobSite,supervisor,f,white,bus,3.8,6.2,6.4,7.1,5.2
7.195071869,0,m,27,IT,HR,JobSite,no,f,grey,bus,7.8,4.8,3.3,6.3,6.7
24.27926078,0,m,27,Transportation,HR,FriendsWithEmployer,no,f,white,bus,3,7.6,8.7,3.3,2.9
44.55030801,0,f,30,Manufacturing,HR,Recommendation,no,f,white,car,7,5.5,4.1,5.6,6.7
16,1,f,26,HoReCa,HR,FriendsWithEmployer,no,m,white,bus,6.2,2.6,4.9,7.9,6
166.0780287,1,m,30,Banking,Finance,Recommendation,supervisor,m,white,car,3.8,4.8,9.5,4,2.1
51.74537988,0,m,32,Etc,HR,RecruitingAgency,no,f,white,bus,5.4,9.1,4.9,3.3,6.7
59.76180698,0,f,38,Banking,HR,FriendRecommendation,yes,m,white,car,3.8,6.9,4.1,5.6,3.7
30.12731006,0,f,34,Manufacturing,HR,Recommendation,yes,m,white,bus,4.6,5.5,7.2,4.8,6
12.32032854,0,f,26,Retail,HR,JobSite,no,m,white,car,6.2,2.6,8,6.3,7.5
89.36344969,1,f,22,PowerGeneration,HR,FriendRecommendation,no,m,white,bus,7,4.8,4.9,6.3,7.5
74.05338809,1,f,21,Manufacturing,Finance,Recommendation,supervisor,f,white,car,5.4,4.1,6.4,6.3,7.5
45.07597536,0,f,28,IT,HR,FriendRecommendation,no,f,white,bus,6.2,6.9,1.8,5.6,7.5
5.749486653,0,m,32,Manufacturing,HR,RecruitingAgency,no,m,white,bus,2.2,4.1,5.7,8.7,6
20.96098563,1,f,24,Retail,Commercial,JobSiteVacantPosition,supervisor,m,white,bus,4.6,7.6,7.2,3.3,6.7
21.15811088,0,m,49,Retail,Finance,Recommendation,no,m,white,bus,7,4.8,4.9,7.1,6
